Date,Open,High,Low,Close,Volume
07/18/2025 14:55 PM,511.615,511.62,511.5,511.61,22706
07/18/2025 14:56 PM,511.62,511.62,511.43,511.46,11806
07/18/2025 14:57 PM,511.44,511.48,511.39,511.48,6970
07/18/2025 14:58 PM,511.48,511.58,511.47,511.56,6323
07/18/2025 14:59 PM,511.58,511.61,511.51,511.61,6650
07/18/2025 15:00 PM,511.62,511.704,511.61,511.64,7675
07/18/2025 15:01 PM,511.62,511.68,511.58,511.665,7018
07/18/2025 15:02 PM,511.595,511.595,511.535,511.535,7910
07/18/2025 15:03 PM,511.51,511.535,511.44,511.535,7941
07/18/2025 15:04 PM,511.535,511.56,511.48,511.51,6086
07/18/2025 15:05 PM,511.62,511.68,511.62,511.655,6689
07/18/2025 15:06 PM,511.65,511.8,511.65,511.78,14754
07/18/2025 15:07 PM,511.72,511.8,511.7,511.745,12121
07/18/2025 15:08 PM,511.745,511.83,511.68,511.785,9592
07/18/2025 15:09 PM,511.79,511.84,511.705,511.715,29612
07/18/2025 15:10 PM,511.68,511.715,511.672,511.715,4841
07/18/2025 15:11 PM,511.72,511.79,511.69,511.69,9636
07/18/2025 15:12 PM,511.74,511.8,511.7,511.76,11606
07/18/2025 15:13 PM,511.75,511.85,511.71,511.805,13561
07/18/2025 15:14 PM,511.805,511.805,511.68,511.735,5561
07/18/2025 15:15 PM,511.72,511.75,511.69,511.69,5299
07/18/2025 15:16 PM,511.69,511.79,511.69,511.755,5698
07/18/2025 15:17 PM,511.775,511.79,511.69,511.72,6754
07/18/2025 15:18 PM,511.7,511.74,511.68,511.73,5601
07/18/2025 15:19 PM,511.75,511.86,511.741,511.86,7952
07/18/2025 15:20 PM,511.85,511.96,511.81,511.96,7889
07/18/2025 15:21 PM,511.96,511.96,511.85,511.85,8787
07/18/2025 15:22 PM,511.85,511.89,511.725,511.73,15315
07/18/2025 15:23 PM,511.75,511.75,511.659,511.659,15315
07/18/2025 15:24 PM,511.66,511.71,511.465,511.47,14297
07/18/2025 15:25 PM,511.405,511.405,510.93,511.015,36618
07/18/2025 15:26 PM,511.02,511.05,510.802,510.825,19461
07/18/2025 15:27 PM,510.829,510.85,510.69,510.73,22153
07/18/2025 15:28 PM,510.72,510.74,510.56,510.56,14993
07/18/2025 15:29 PM,510.54,510.543,510.049,510.08,46559
07/18/2025 15:30 PM,510.085,510.18,509.97,510.07,54657
07/18/2025 15:31 PM,510.01,510.17,509.925,509.94,33605
07/18/2025 15:32 PM,509.91,510,509.855,509.87,22168
07/18/2025 15:33 PM,509.87,509.96,509.82,509.82,17916
07/18/2025 15:34 PM,509.8,509.85,509.64,509.72,101248
07/18/2025 15:35 PM,509.69,509.8,509.61,509.735,29493
07/18/2025 15:36 PM,509.725,509.95,509.71,509.855,47906
07/18/2025 15:37 PM,509.89,509.95,509.74,509.77,41281
07/18/2025 15:38 PM,509.805,509.86,509.78,509.83,14417
07/18/2025 15:39 PM,509.85,509.86,509.77,509.77,25889
07/18/2025 15:40 PM,509.775,509.82,509.775,509.82,33582
07/18/2025 15:41 PM,509.82,509.92,509.78,509.79,55129
07/18/2025 15:42 PM,509.785,509.83,509.64,509.66,25309
07/18/2025 15:43 PM,509.655,509.655,509.31,509.315,27875
07/18/2025 15:44 PM,509.36,509.36,509.27,509.3,21096
07/18/2025 15:45 PM,509.3,509.58,509.18,509.235,114037
07/18/2025 15:46 PM,509.18,509.635,509.155,509.6,55220
07/18/2025 15:47 PM,509.6,509.915,509.51,509.915,32932
07/18/2025 15:48 PM,509.91,510.05,509.865,510.015,22317
07/18/2025 15:49 PM,510,510.05,509.95,509.99,21667
07/18/2025 15:50 PM,510.05,510.1,509.86,509.975,77586
07/18/2025 15:51 PM,510,510.24,509.985,510.12,35393
07/18/2025 15:52 PM,510.12,510.435,510.09,510.31,41955
07/18/2025 15:53 PM,510.31,510.44,510.24,510.4,52559
07/18/2025 15:54 PM,510.44,510.79,510.3,510.3,86367
07/18/2025 15:55 PM,510.22,510.319,509.87,510.255,66691
07/18/2025 15:56 PM,510.22,510.355,510.17,510.24,42263
07/18/2025 15:57 PM,510.23,510.245,509.99,510.065,55544
07/18/2025 15:58 PM,510.08,510.1,509.96,510.02,112097
07/18/2025 15:59 PM,509.99,510.05,509.96,510.05,2572737
07/18/2025 16:00 PM,510.05,510.15,509.9,510.03,1144947
07/18/2025 16:01 PM,510.03,510.03,509.91,510.03,127
07/18/2025 16:02 PM,509.99,510.02,509.952,509.98,800
07/18/2025 16:03 PM,509.95,510.011,509.95,510.011,167
07/18/2025 16:04 PM,509.952,510.03,509.95,510,852
07/18/2025 16:05 PM,510,510.03,509.97,510,108
07/18/2025 16:06 PM,510.018,510.02,509.995,510,160
07/18/2025 16:07 PM,509.98,510.02,509.98,510,128
07/18/2025 16:08 PM,509.98,510.02,509.98,509.98,51
07/18/2025 16:09 PM,510,510.03,509.98,509.98,197
07/18/2025 16:10 PM,510.03,510.03,509.98,509.99,113
07/18/2025 16:11 PM,510.03,510.03,509.99,510.01,136
07/18/2025 16:12 PM,509.98,510.03,509.98,509.99,576
07/18/2025 16:13 PM,509.98,510.03,509.98,510.03,210
07/18/2025 16:14 PM,510.02,510.05,509.98,510.027,1222
07/18/2025 16:15 PM,510.03,510.27,510,510.27,884
07/18/2025 16:16 PM,510.25,510.25,509.91,509.98,69
07/18/2025 16:17 PM,510.05,510.05,510,510.038,153
07/18/2025 16:18 PM,510.03,510.03,509.99,510,12
07/18/2025 16:19 PM,510.03,510.03,509.95,510.03,101
07/18/2025 16:20 PM,509.99,510.03,509.95,509.99,736
07/18/2025 16:21 PM,510.03,510.04,509.95,510.03,2636
07/18/2025 16:22 PM,509.99,509.99,509.95,509.95,223
07/18/2025 16:23 PM,509.952,510.29,509.95,510.29,80
07/18/2025 16:24 PM,510.12,510.12,509.96,510.11,147
07/18/2025 16:25 PM,510.055,510.11,509.95,510.11,75
07/18/2025 16:26 PM,509.94,510.05,509.94,509.95,29
07/18/2025 16:27 PM,510,510.1,510,510.025,53
07/18/2025 16:28 PM,510.01,510.1,510.005,510.005,36
07/18/2025 16:29 PM,510.005,510.1,510.005,510.1,106
07/18/2025 16:30 PM,510.05,510.05,510,510.05,15
07/18/2025 16:31 PM,510.05,510.06,510.05,510.06,30
07/18/2025 16:32 PM,510.052,510.11,510.05,510.08,26
07/18/2025 16:33 PM,510.05,510.107,510.05,510.065,193
07/18/2025 16:34 PM,510.102,510.11,510.02,510.065,327
07/18/2025 16:35 PM,510.07,510.11,510.02,510.02,39
07/18/2025 16:36 PM,510.065,510.065,510.02,510.06,1165
07/18/2025 16:37 PM,510.02,510.06,510,510.03,42
07/18/2025 16:38 PM,510.03,510.04,509.955,510,182
07/18/2025 16:39 PM,509.955,510,509.955,510,17
07/18/2025 16:40 PM,509.975,510,509.91,509.91,177
07/18/2025 16:41 PM,509.91,509.91,509.88,509.88,2521
07/18/2025 16:42 PM,509.85,509.96,509.82,509.895,36
07/18/2025 16:43 PM,509.83,509.9,509.83,509.9,562
07/18/2025 16:44 PM,509.9,509.9,509.83,509.83,9
07/18/2025 16:45 PM,509.865,509.9,509.8,509.898,102
07/18/2025 16:46 PM,509.83,509.89,509.82,509.89,27
07/18/2025 16:47 PM,509.95,509.99,509.9,509.955,204
07/18/2025 16:48 PM,510,510,509.9,509.95,12
07/18/2025 16:49 PM,509.95,510,509.95,509.99,68
07/18/2025 16:50 PM,509.99,510,509.91,509.95,42
07/18/2025 16:51 PM,509.95,509.99,509.912,509.99,12
07/18/2025 16:52 PM,509.95,510,509.91,510,23
07/18/2025 16:53 PM,509.99,510.04,509.99,510.04,443
07/18/2025 16:54 PM,509.98,510.1,509.98,510.04,11
07/18/2025 16:55 PM,510.09,510.09,509.955,509.955,18
07/18/2025 16:56 PM,509.92,510,509.91,510,104
07/18/2025 16:57 PM,510,510,509.95,509.95,22
07/18/2025 16:58 PM,509.96,509.96,509.96,509.96,12
07/18/2025 16:59 PM,510,510.09,509.961,510.025,40
07/18/2025 17:00 PM,510.025,510.087,510.025,510.087,4
07/18/2025 17:01 PM,510.025,510.09,510.025,510.04,7
07/18/2025 17:02 PM,510.025,510.025,509.99,510.01,10
07/18/2025 17:03 PM,509.99,510.02,509.99,510.02,57
07/18/2025 17:04 PM,509.96,509.99,509.96,509.98,16
07/18/2025 17:05 PM,509.98,510,509.98,509.99,94
07/18/2025 17:06 PM,510.01,510.02,509.96,509.99,78
07/18/2025 17:07 PM,509.99,510,509.99,509.99,5
07/18/2025 17:09 PM,510,510,509.942,509.975,10
07/18/2025 17:10 PM,509.975,510,509.92,509.92,74
07/18/2025 17:11 PM,509.96,509.96,509.92,509.96,12
07/18/2025 17:12 PM,509.95,509.95,509.82,509.875,71
07/18/2025 17:13 PM,509.898,509.9,509.86,509.86,10
07/18/2025 17:14 PM,509.86,509.9,509.86,509.9,12
07/18/2025 17:15 PM,509.865,509.9,509.83,509.898,9
07/18/2025 17:16 PM,509.86,509.86,509.86,509.86,2
07/18/2025 17:17 PM,509.86,509.9,509.62,509.81,354
07/18/2025 17:19 PM,509.7,510.02,509.7,509.81,302
07/18/2025 17:20 PM,510.004,510.004,509.81,509.81,78
07/18/2025 17:21 PM,509.81,509.84,509.78,509.8,25
07/18/2025 17:22 PM,509.81,509.95,509.611,509.81,74
07/18/2025 17:23 PM,509.81,510.02,509.81,509.81,6
07/18/2025 17:24 PM,509.81,510.02,509.81,510.02,4
07/18/2025 17:25 PM,510.02,510.02,509.81,509.97,537
07/18/2025 17:26 PM,510,510,509.99,509.995,25
07/18/2025 17:27 PM,509.995,510,509.995,510,20
07/18/2025 17:28 PM,510,510,509.82,509.9,22
07/18/2025 17:29 PM,509.9,509.99,509.875,509.99,94
07/18/2025 17:30 PM,509.99,510,509.82,509.82,172
07/18/2025 17:31 PM,509.98,509.98,509.81,509.81,3
07/18/2025 17:32 PM,509.81,510.02,509.81,509.81,3
07/18/2025 17:33 PM,509.81,509.98,509.81,509.98,7
07/18/2025 17:34 PM,509.98,509.98,509.81,509.98,89
07/18/2025 17:35 PM,509.81,510.085,509.81,510.085,6
07/18/2025 17:36 PM,510.02,510.02,509.88,509.88,101
07/18/2025 17:37 PM,510.04,510.05,510.04,510.05,59
07/18/2025 17:38 PM,509.88,510.06,509.88,509.88,7
07/18/2025 17:39 PM,509.88,509.88,509.88,509.88,3
07/18/2025 17:40 PM,509.88,509.9,509.88,509.9,20
07/18/2025 17:41 PM,509.88,509.88,509.88,509.88,5
07/18/2025 17:42 PM,510.025,510.025,510.025,510.025,3
07/18/2025 17:43 PM,510.025,510.1,509.9,509.9,20
07/18/2025 17:44 PM,510.025,510.1,510.025,510.025,3
07/18/2025 17:45 PM,510.025,510.1,510.025,510.1,21
07/18/2025 17:46 PM,510.1,510.1,510.025,510.025,11
07/18/2025 17:47 PM,509.967,510.025,509.967,509.97,17
07/18/2025 17:48 PM,510.025,510.025,510.025,510.025,5
07/18/2025 17:49 PM,510.05,510.05,510.025,510.025,82201
07/18/2025 17:50 PM,510.025,510.025,510.025,510.025,5
07/18/2025 17:51 PM,510.025,510.025,510.025,510.025,1
07/18/2025 17:52 PM,510.025,510.025,510.025,510.025,2
07/18/2025 17:53 PM,510.025,510.025,509.974,510.025,23
07/18/2025 17:54 PM,510.025,510.025,510.025,510.025,3
07/18/2025 17:56 PM,510.025,510.1,510.025,510.1,4
07/18/2025 17:57 PM,510.025,510.025,509.979,509.979,22
07/18/2025 17:58 PM,510.025,510.025,510.025,510.025,2
07/18/2025 17:59 PM,510.025,510.025,510.025,510.025,2
07/18/2025 18:00 PM,510.025,510.025,509.9,510.025,4
07/18/2025 18:01 PM,510.025,510.025,510.025,510.025,2
07/18/2025 18:02 PM,510.01,510.025,510,510.025,4
07/18/2025 18:03 PM,510.025,510.1,509.9,509.9,7
07/18/2025 18:04 PM,510.1,510.1,509.926,510.025,11
07/18/2025 18:05 PM,510.025,510.025,510.025,510.025,3
07/18/2025 18:06 PM,509.95,510.1,509.95,510.1,11
07/18/2025 18:07 PM,510.025,510.025,510.025,510.025,2
07/18/2025 18:08 PM,510.025,510.025,509.9,510.025,8
07/18/2025 18:09 PM,509.9,510.025,509.9,509.93,6
07/18/2025 18:10 PM,510.025,510.1,510.025,510.1,5
07/18/2025 18:11 PM,510.1,510.1,510.1,510.1,10
07/18/2025 18:12 PM,510.025,510.025,510.025,510.025,3
07/18/2025 18:13 PM,510.025,510.025,510.025,510.025,2
07/18/2025 18:14 PM,510.025,510.103,510.025,510.025,15
07/18/2025 18:15 PM,510.025,510.05,510.025,510.025,4
07/18/2025 18:16 PM,510.025,510.025,509.906,510.025,7
07/18/2025 18:17 PM,510.025,510.025,510.025,510.025,4
07/18/2025 18:18 PM,510.025,510.025,509.9,510.025,9
07/18/2025 18:19 PM,509.9,510.015,509.9,510.015,16
07/18/2025 18:20 PM,510.015,510.015,510.015,510.015,5
07/18/2025 18:21 PM,509.906,510.015,509.906,510.015,5
07/18/2025 18:22 PM,510.05,510.05,510.01,510.01,4
07/18/2025 18:23 PM,510.01,510.015,510.01,510.015,3
07/18/2025 18:24 PM,510.015,510.015,510.015,510.015,5
07/18/2025 18:25 PM,510.015,510.015,510.01,510.01,3
07/18/2025 18:26 PM,510.015,510.085,510.015,510.015,52
07/18/2025 18:27 PM,510.015,510.015,510.015,510.015,2
07/18/2025 18:28 PM,510.015,510.06,510.015,510.015,103
07/18/2025 18:29 PM,510.015,510.065,510.015,510.065,5
07/18/2025 18:30 PM,510.01,510.065,510.01,510.065,8
07/18/2025 18:31 PM,510.065,510.065,510.01,510.01,8
07/18/2025 18:32 PM,510,510,510,510,5
07/18/2025 18:33 PM,510.01,510.01,510,510,220
07/18/2025 18:35 PM,510.01,510.01,510.01,510.01,10
07/18/2025 18:36 PM,510.01,510.015,509.99,510.015,9
07/18/2025 18:37 PM,510.015,510.015,510.015,510.015,3
07/18/2025 18:39 PM,510.015,510.082,510.01,510.01,66
07/18/2025 18:40 PM,510.015,510.07,510.01,510.07,82
07/18/2025 18:41 PM,510.01,510.07,510.01,510.07,97
07/18/2025 18:42 PM,510.05,510.07,510.01,510.07,287
07/18/2025 18:43 PM,510.07,510.07,510.07,510.07,3
07/18/2025 18:44 PM,510.07,510.07,510.01,510.07,207
07/18/2025 18:45 PM,510.06,510.07,510.01,510.07,125
07/18/2025 18:46 PM,510.07,510.07,510.07,510.07,3
07/18/2025 18:47 PM,510.07,510.11,510.01,510.11,7
07/18/2025 18:48 PM,510.07,510.1,510.013,510.07,28
07/18/2025 18:49 PM,510.07,510.07,510.07,510.07,3
07/18/2025 18:50 PM,510.071,510.071,510.071,510.071,20
07/18/2025 18:51 PM,510.07,510.07,510.01,510.03,442
07/18/2025 18:52 PM,510.02,510.02,510.01,510.015,287
07/18/2025 18:53 PM,510.11,510.11,510.015,510.02,6
07/18/2025 18:54 PM,510.015,510.015,510.01,510.01,31
07/18/2025 18:55 PM,510.015,510.015,510.01,510.015,5
07/18/2025 18:56 PM,510.015,510.015,510,510,27
07/18/2025 18:57 PM,510.015,510.015,510.015,510.015,3
07/18/2025 19:00 PM,510.03,510.03,510.03,510.03,2
07/18/2025 19:01 PM,510.03,510.03,510.03,510.03,5
07/18/2025 19:02 PM,510.02,510.03,510.02,510.03,11
07/18/2025 19:03 PM,510.03,510.03,510.03,510.03,4
07/18/2025 19:04 PM,510.03,510.03,510.02,510.03,39
07/18/2025 19:05 PM,510.02,510.03,509.95,510.03,56
07/18/2025 19:06 PM,510.03,510.03,510.03,510.03,3
07/18/2025 19:07 PM,509.93,510.03,509.93,510.03,3
07/18/2025 19:08 PM,509.931,510.03,509.93,510.03,74
07/18/2025 19:09 PM,510.03,510.03,509.93,510.015,11
07/18/2025 19:11 PM,510.03,510.03,510.03,510.03,3
07/18/2025 19:13 PM,509.95,509.95,509.95,509.95,1
07/18/2025 19:15 PM,509.95,509.95,509.95,509.95,1
07/18/2025 19:18 PM,509.95,509.95,509.95,509.95,7
07/18/2025 19:19 PM,509.95,510,509.95,509.95,7
07/18/2025 19:21 PM,510,510,510,510,2
07/18/2025 19:22 PM,510.001,510.001,510.001,510.001,40
07/18/2025 19:23 PM,509.99,510.03,509.99,510.03,15
07/18/2025 19:24 PM,509.99,510.03,509.99,509.99,68
07/18/2025 19:25 PM,509.99,509.99,509.99,509.99,2
07/18/2025 19:26 PM,510.04,510.1,509.99,510.06,25
07/18/2025 19:27 PM,510.06,510.1,510.06,510.1,3
07/18/2025 19:28 PM,510.1,510.1,510.1,510.1,1
07/18/2025 19:29 PM,510.1,510.11,510.06,510.06,25
07/18/2025 19:30 PM,510.015,510.015,510.015,510.015,2
07/18/2025 19:31 PM,510.015,510.015,510.015,510.015,3
07/18/2025 19:32 PM,510.11,510.11,509.9,509.9,4
07/18/2025 19:33 PM,510.015,510.015,510.015,510.015,2
07/18/2025 19:34 PM,509.9,510.015,509.9,510.015,11
07/18/2025 19:35 PM,510.015,510.015,510.015,510.015,4
07/18/2025 19:36 PM,510.015,510.11,510,510.015,17
07/18/2025 19:37 PM,510.015,510.015,510.015,510.015,1
07/18/2025 19:38 PM,510,510,510,510,3
07/18/2025 19:39 PM,510.01,510.01,510,510.01,35
07/18/2025 19:40 PM,510.01,510.04,510.01,510.04,15
07/18/2025 19:41 PM,510.11,510.11,510.065,510.11,9
07/18/2025 19:42 PM,510.065,510.065,510.05,510.05,48
07/18/2025 19:43 PM,510.055,510.055,510.015,510.015,67
07/18/2025 19:44 PM,510.015,510.04,510.015,510.015,30
07/18/2025 19:45 PM,510.04,510.04,510.015,510.015,6
07/18/2025 19:46 PM,510.015,510.1,510.015,510.1,43
07/18/2025 19:47 PM,510.015,510.04,510.015,510.04,63
07/18/2025 19:48 PM,510.015,510.03,510.015,510.015,6
07/18/2025 19:49 PM,510.015,510.015,510.015,510.015,1
07/18/2025 19:50 PM,510.015,510.11,510.015,510.11,33
07/18/2025 19:51 PM,510.065,510.065,510.04,510.065,3
07/18/2025 19:52 PM,510.13,510.13,510,510.065,26
07/18/2025 19:53 PM,510.065,510.13,510,510.13,5
07/18/2025 19:54 PM,510.065,510.129,510.065,510.065,18
07/18/2025 19:55 PM,510.09,510.13,510.065,510.127,33
07/18/2025 19:56 PM,510.13,510.13,510.065,510.065,409
07/18/2025 19:57 PM,510.06,510.06,510.06,510.06,2
07/18/2025 19:58 PM,510.075,510.151,510.075,510.145,40
07/18/2025 19:59 PM,510.145,510.29,510.145,510.15,4
07/21/2025 04:00 AM,509.41,509.47,509.37,509.44,31
07/21/2025 04:01 AM,509.44,509.68,509.35,509.68,445
07/21/2025 04:02 AM,509.69,509.69,509.46,509.46,55
07/21/2025 04:03 AM,509.35,509.73,509.32,509.73,113
07/21/2025 04:04 AM,509.72,509.72,509.72,509.72,1
07/21/2025 04:05 AM,509.69,509.69,509.69,509.69,4
07/21/2025 04:06 AM,509.52,509.52,509.45,509.45,12
07/21/2025 04:07 AM,509.56,509.56,509.5,509.5,20
07/21/2025 04:08 AM,509.46,509.5,509.46,509.5,121
07/21/2025 04:09 AM,509.5,509.5,509.5,509.5,62
07/21/2025 04:10 AM,509.42,509.42,509.42,509.42,25
07/21/2025 04:11 AM,509.45,509.51,509.45,509.51,60
07/21/2025 04:15 AM,509.08,509.08,508.88,508.88,70
07/21/2025 04:16 AM,508.82,508.82,508.79,508.79,83
07/21/2025 04:17 AM,508.79,508.79,508.79,508.79,1
07/21/2025 04:18 AM,509.09,509.09,509.09,509.09,36
07/21/2025 04:19 AM,509.09,509.09,509.09,509.09,16
07/21/2025 04:21 AM,509.1,509.1,509.1,509.1,10
07/21/2025 04:22 AM,509.25,509.37,509.25,509.28,195
07/21/2025 04:23 AM,509.3,509.3,509.29,509.29,164
07/21/2025 04:24 AM,509.29,509.29,509.17,509.17,34
07/21/2025 04:25 AM,509.17,509.18,509.1,509.1,225
07/21/2025 04:26 AM,509.12,509.12,508.91,509.07,168
07/21/2025 04:28 AM,508.75,508.75,508.75,508.75,20
07/21/2025 04:29 AM,508.97,508.97,508.97,508.97,3
07/21/2025 04:33 AM,509,509,509,509,17
07/21/2025 04:34 AM,508.73,508.73,508.56,508.56,50
07/21/2025 04:37 AM,508.96,509.18,508.96,509.18,200
07/21/2025 04:38 AM,509,509.18,508.84,508.84,118
07/21/2025 04:39 AM,509,509,509,509,200
07/21/2025 04:40 AM,508.9,508.9,508.9,508.9,5
07/21/2025 04:41 AM,508.91,508.91,508.91,508.91,1
07/21/2025 04:43 AM,508.92,508.92,508.91,508.91,12
07/21/2025 04:44 AM,508.9,508.9,508.9,508.9,10
07/21/2025 04:45 AM,508.94,508.94,508.94,508.94,1
07/21/2025 04:47 AM,508.97,509.07,508.97,509.07,2
07/21/2025 04:50 AM,509,509.09,509,509.09,77
07/21/2025 04:51 AM,509.1,509.15,509.1,509.15,231
07/21/2025 04:55 AM,509.16,509.19,509.16,509.19,7
07/21/2025 04:58 AM,509.23,509.23,509.23,509.23,6
07/21/2025 05:00 AM,509.23,509.28,509.23,509.27,41
07/21/2025 05:02 AM,509.43,509.43,509.43,509.43,2
07/21/2025 05:09 AM,509.54,509.54,509.54,509.54,1
07/21/2025 05:12 AM,509.64,509.64,509.64,509.64,1
07/21/2025 05:13 AM,509.63,509.63,509.63,509.63,1
07/21/2025 05:14 AM,509.54,509.54,509.53,509.53,22
07/21/2025 05:16 AM,509.44,509.44,509.36,509.36,22
07/21/2025 05:17 AM,509.36,509.43,509.36,509.43,22
07/21/2025 05:18 AM,509.43,509.43,509.43,509.43,20
07/21/2025 05:19 AM,509.44,509.61,509.44,509.61,25
07/21/2025 05:20 AM,509.55,509.6,509.55,509.6,50
07/21/2025 05:21 AM,509.58,509.59,509.58,509.59,150
07/21/2025 05:22 AM,509.58,509.58,509.51,509.51,77
07/21/2025 05:23 AM,509.5,509.5,509.5,509.5,3
07/21/2025 05:24 AM,509.5,509.5,509.5,509.5,122
07/21/2025 05:25 AM,509.5,509.5,509.5,509.5,2
07/21/2025 05:28 AM,509.57,509.57,509.57,509.57,1
07/21/2025 05:30 AM,509.56,509.56,509.56,509.56,13
07/21/2025 05:31 AM,509.46,509.46,509.46,509.46,25
07/21/2025 05:33 AM,509.4,509.4,509.4,509.4,1
07/21/2025 05:34 AM,509.39,509.4,509.39,509.4,3
07/21/2025 05:35 AM,509.3,509.3,509.3,509.3,148
07/21/2025 05:40 AM,509.33,509.33,509.3,509.3,21
07/21/2025 05:43 AM,509.3,509.3,509.3,509.3,6
07/21/2025 05:44 AM,509.31,509.31,509.31,509.31,15
07/21/2025 05:46 AM,509.44,509.44,509.44,509.44,4
07/21/2025 05:47 AM,509.4,509.47,509.4,509.47,43
07/21/2025 05:48 AM,509.49,509.49,509.49,509.49,10
07/21/2025 05:49 AM,509.47,509.47,509.47,509.47,3
07/21/2025 05:51 AM,509.48,509.48,509.47,509.47,77
07/21/2025 05:54 AM,509.46,509.46,509.46,509.46,1
07/21/2025 05:57 AM,509.38,509.38,509.38,509.38,15
07/21/2025 05:58 AM,509.38,509.38,509.38,509.38,8
07/21/2025 05:59 AM,509.52,509.52,509.52,509.52,1
07/21/2025 06:00 AM,509.49,509.49,509.49,509.49,9
07/21/2025 06:01 AM,509.5,509.5,509.5,509.5,8
07/21/2025 06:02 AM,509.55,509.55,509.55,509.55,10
07/21/2025 06:03 AM,509.57,509.57,509.57,509.57,13
07/21/2025 06:04 AM,509.48,509.48,509.47,509.47,25
07/21/2025 06:09 AM,509.6,509.6,509.55,509.55,12
07/21/2025 06:10 AM,509.55,509.55,509.55,509.55,1
07/21/2025 06:11 AM,509.62,509.73,509.62,509.73,30
07/21/2025 06:12 AM,509.73,509.73,509.72,509.72,31
07/21/2025 06:13 AM,509.6,509.71,509.6,509.71,20
07/21/2025 06:14 AM,509.72,509.8,509.71,509.8,53
07/21/2025 06:15 AM,509.7,509.85,509.7,509.85,205
07/21/2025 06:16 AM,509.96,509.96,509.88,509.88,69
07/21/2025 06:17 AM,509.87,509.87,509.85,509.85,48
07/21/2025 06:18 AM,509.96,509.96,509.96,509.96,2
07/21/2025 06:22 AM,509.82,509.82,509.82,509.82,30
07/21/2025 06:23 AM,509.85,509.85,509.8,509.8,93
07/21/2025 06:24 AM,509.8,509.8,509.8,509.8,17
07/21/2025 06:28 AM,509.8,509.8,509.7,509.7,347
07/21/2025 06:30 AM,509.54,509.54,509.53,509.53,18
07/21/2025 06:31 AM,509.53,509.53,509.53,509.53,2
07/21/2025 06:34 AM,509.84,509.84,509.7,509.7,1177
07/21/2025 06:35 AM,509.6,509.66,509.5,509.52,97
07/21/2025 06:39 AM,509.68,509.68,509.68,509.68,2
07/21/2025 06:43 AM,509.59,509.59,509.59,509.59,10
07/21/2025 06:44 AM,509.56,509.56,509.55,509.55,150
07/21/2025 06:45 AM,509.59,509.6,509.59,509.6,10
07/21/2025 06:47 AM,509.6,509.6,509.6,509.6,1
07/21/2025 06:48 AM,509.54,509.55,509.54,509.55,59
07/21/2025 06:49 AM,509.58,509.65,509.58,509.62,126
07/21/2025 06:50 AM,509.57,509.57,509.57,509.57,2
07/21/2025 06:51 AM,509.55,509.57,509.42,509.42,139
07/21/2025 06:52 AM,509.33,509.33,509.25,509.25,10
07/21/2025 06:53 AM,509.28,509.28,509.19,509.19,229
07/21/2025 06:54 AM,509.17,509.17,509.17,509.17,130
07/21/2025 06:55 AM,509.17,509.22,509.17,509.22,172
07/21/2025 06:56 AM,509.21,509.21,509.21,509.21,1
07/21/2025 06:57 AM,509.25,509.44,509.25,509.44,54
07/21/2025 06:58 AM,509.41,509.43,509.41,509.43,2
07/21/2025 07:00 AM,509.45,509.59,509.23,509.55,207
07/21/2025 07:01 AM,509.5,509.6,509.5,509.5,234
07/21/2025 07:02 AM,509.55,509.55,509.55,509.55,97
07/21/2025 07:03 AM,509.51,509.73,509.51,509.73,282
07/21/2025 07:04 AM,509.58,509.58,509.58,509.58,36
07/21/2025 07:05 AM,509.56,509.56,509.56,509.56,1
07/21/2025 07:06 AM,509.56,509.63,509.55,509.58,36
07/21/2025 07:07 AM,509.6,509.6,509.6,509.6,4
07/21/2025 07:09 AM,509.64,509.64,509.5,509.5,24
07/21/2025 07:10 AM,509.4,509.4,509.4,509.4,80
07/21/2025 07:13 AM,509.13,509.13,509.1,509.1,26
07/21/2025 07:15 AM,509.27,509.28,509.27,509.28,5
07/21/2025 07:16 AM,509.3,509.3,509.15,509.15,600
07/21/2025 07:19 AM,509.1,509.17,509.1,509.17,38
07/21/2025 07:20 AM,509.11,509.11,509.08,509.09,314
07/21/2025 07:21 AM,509.11,509.11,509.11,509.11,313
07/21/2025 07:22 AM,509.11,509.11,509.11,509.11,120
07/21/2025 07:23 AM,509.11,509.11,509.08,509.08,14
07/21/2025 07:24 AM,509.11,509.11,509.09,509.09,3
07/21/2025 07:25 AM,509.2,509.2,509.16,509.16,95
07/21/2025 07:26 AM,509.16,509.16,509.16,509.16,8
07/21/2025 07:28 AM,509.27,509.34,509.27,509.34,124
07/21/2025 07:29 AM,509.36,509.37,509.25,509.31,640
07/21/2025 07:30 AM,509.31,509.31,509.31,509.31,1
07/21/2025 07:32 AM,509.32,509.36,509.32,509.36,4
07/21/2025 07:33 AM,509.37,509.37,509.37,509.37,2
07/21/2025 07:34 AM,509.37,509.37,509.28,509.28,4
07/21/2025 07:36 AM,509.29,509.29,509.29,509.29,25
07/21/2025 07:38 AM,509.25,509.25,509.1,509.1,438
07/21/2025 07:42 AM,509.2,509.24,509.13,509.13,152
07/21/2025 07:43 AM,509.03,509.14,509,509.14,457
07/21/2025 07:48 AM,509.16,509.16,509.16,509.16,5
07/21/2025 07:49 AM,509.16,509.2,509.14,509.15,157
07/21/2025 07:53 AM,509.05,509.05,509.01,509.05,183
